,city,hotel,url,note,coordinates,description,hotel_latitude,hotel_longitude,city_id,city_lat,city_lon,temperature,POP_1,POP_2,POP_3,POP_4,POP_5
169,Besançon,Au Duplex d'Or Centre Historique,https://www.booking.com/hotel/fr/au-duplex-d-or-centre-historique.fr.html?aid=304142&label=gen173nr-1FCAQoggJCD3NlYXJjaF9iZXNhbmNvbkgNWARocYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gCjazVtwbAAgHSAiRiNDg1MDhkNC0yOTAyLTRiNDEtOTIwNS0xMzM0MzViNTkyY2TYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=4e6f5906a53101f2&srepoch=1727354382&from_sustainable_property_sr=1&from=searchresults,"9,9","47.23366436,6.02914890","Situé dans le centre de Besançon, à proximité des gares de Besançon-Mouillère et de Besançon Viotte, l'établissement Au Duplex d'Or Centre Historique propose une connexion Wi-Fi gratuite, la climatisation et des équipements ménagers tels qu'un lave-vaisselle et une machine à café. Cet appartement récemment rénové est situé à 5 km de Micropolis et à 13 km de la gare TGV de Besançon Franche-Comté. Un coin salon extérieur est également disponible.

Cet appartement comprend une chambre, une salle de bains, du linge de lit, des serviettes, une télévision à écran plat avec des services de streaming, un coin repas, une cuisine entièrement équipée et une terrasse avec vue sur la ville. Une entrée privée vous mènera à l'appartement, où vous pourrez déguster des chocolats ou des biscuits. Cet appartement est non-fumeurs et insonorisé.

L'établissement Au Duplex d'Or Centre Historique se trouve à proximité de sites d'intérêt tels que le musée du Temps de Besançon, la cathédrale Saint-Jean de Besançon et le musée des Beaux-Arts et d'Archéologie de Besançon. L'aéroport de Dole-Jura, le plus proche, est implanté à 60 km.",47.23366436,6.0291489,13,47.238,6.0244,23.57000000000005,0.0,0.0,0.0,0.0,0.0
170,Besançon,ibis Besançon Centre la City,https://www.booking.com/hotel/fr/ibis-besancon-la-city.fr.html?aid=304142&label=gen173nr-1FCAQoggJCD3NlYXJjaF9iZXNhbmNvbkgNWARocYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gCjazVtwbAAgHSAiRiNDg1MDhkNC0yOTAyLTRiNDEtOTIwNS0xMzM0MzViNTkyY2TYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=4e6f5906a53101f2&srepoch=1727354382&from_sustainable_property_sr=1&from=searchresults,"7,7","47.23549140,6.01498839","L’ibis Besançon la City se trouve sur les rives du Doubs, dans le quartier d’affaires La City, à 10 minutes de marche du centre-ville de Besançon et de ses musées. Vous rejoindrez la Citadelle en 35 minutes à pied.

L’établissement propose des chambres climatisées, dont 4 sont accessibles aux personnes à mobilité réduite.

Tous les matins, vous dégusterez un petit-déjeuner buffet incluant des mets sucrés et salés tels que des œufs, de la salade de fruits, des yaourts et des jus de fruits. Le restaurant Bistro Régent propose un menu de style bistro à base de produits frais.

Une réception ouverte 24h/24 est présente sur place et un parking souterrain sécurisé est disponible moyennant des frais supplémentaires.",47.2354914,6.01498839,13,47.238,6.0244,23.57000000000005,0.0,0.0,0.0,0.0,0.0
171,Besançon,Comfort Aparthotel Besancon La City,https://www.booking.com/hotel/fr/citea-besancon.fr.html?aid=304142&label=gen173nr-1FCAQoggJCD3NlYXJjaF9iZXNhbmNvbkgNWARocYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gCjazVtwbAAgHSAiRiNDg1MDhkNC0yOTAyLTRiNDEtOTIwNS0xMzM0MzViNTkyY2TYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=4e6f5906a53101f2&srepoch=1727354382&from_sustainable_property_sr=1&from=searchresults,"7,8","47.23568252,6.01401150","Situé à Besançon, le Comfort Aparthotel Besancon La City propose des studios et des appartements dotés d’une connexion Wi-Fi gratuite. Installé à proximité du Doubs, l’établissement vous accueille à 2 km de la gare de la ville.

Les hébergements du Comfort Aparthotel Besancon La City sont desservis par un ascenseur. Ils disposent d'un salon avec connexion Wi-Fi gratuite et télévision par satellite. Chaque appartement comporte également une connexion Internet par câble et une kitchenette équipée d'un micro-ondes.

Le petit-déjeuner est servi chaque matin dans la salle dédiée de l’hôtel. Cette résidence met également à votre disposition un local à vélos, une laverie, un parking intérieur et une connexion Wi-Fi gratuite à la réception.

Le Comfort Aparthotel Besancon La City est installé à 10 minutes à pied du centre-ville et à 1,5 km de la cathédrale Saint-Jean. Vous trouverez un arrêt de tramway à moins de 2 minutes de marche. Ce dernier vous permettra de rejoindre directement la gare de Besançon-Viotte.

Vous pourrez déjeuner sur place ou profiter de nos formules à emporter composées d'un plat chaud, d'une boisson et d'un dessert. Vous aurez également la possibilité de choisir parmi une large sélection de plats pour vous détendre autour d'un délicieux repas.",47.23568252,6.0140115,13,47.238,6.0244,23.57000000000005,0.0,0.0,0.0,0.0,0.0
172,Besançon,Appartement proche centre parking & terrasse,https://www.booking.com/hotel/fr/appartement-le-charme-de-la-boucle-du-doubs.fr.html?aid=304142&label=gen173nr-1FCAQoggJCD3NlYXJjaF9iZXNhbmNvbkgNWARocYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gCjazVtwbAAgHSAiRiNDg1MDhkNC0yOTAyLTRiNDEtOTIwNS0xMzM0MzViNTkyY2TYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=4e6f5906a53101f2&srepoch=1727354382&from=searchresults,"9,8","47.23862632,6.03485523","Situé à 1,6 km de la gare de Besançon Viotte, à 6,1 km de Micropolis et à 13 km de la gare TGV de Besançon Franche-Comté, l'Appartement proche centre parking & terrasse propose un hébergement à Besançon. Vous bénéficierez gratuitement d'un parking privé et d'une connexion Wi-Fi. Cet établissement non-fumeurs se trouve à 600 mètres de la gare de Besançon-Mouillère.

Offrant une vue sur le jardin, cet appartement dispose d'une terrasse, de 2 chambres, d'un salon, d'une télévision à écran plat, d'une cuisine équipée avec un lave-vaisselle et un four, ainsi que d'une salle de bains pourvue d'une baignoire. Les serviettes et le linge de lit sont fournis. L'établissement possède un coin repas extérieur.

Vous séjournerez à proximité de la cathédrale Saint-Jean de Besançon, du musée du Temps de Besançon et du musée des Beaux-Arts et d'Archéologie de Besançon. L'aéroport de Dole-Jura, le plus proche, est implanté à 63 km.",47.23862632,6.03485523,13,47.238,6.0244,23.57000000000005,0.0,0.0,0.0,0.0,0.0
173,Besançon,Appartment Les Suites Du Parc,https://www.booking.com/hotel/fr/appartment-les-suites-du-parc.fr.html?aid=304142&label=gen173nr-1FCAQoggJCD3NlYXJjaF9iZXNhbmNvbkgNWARocYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gCjazVtwbAAgHSAiRiNDg1MDhkNC0yOTAyLTRiNDEtOTIwNS0xMzM0MzViNTkyY2TYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=4e6f5906a53101f2&srepoch=1727354382&from=searchresults,"8,0","47.24603980,6.02316210","Doté d'un court de tennis et offrant une vue sur le jardin, l'Appartment Les Suites Du Parc est situé à Besançon, à 200 mètres de la gare de Besançon-Viotte et à 1,2 km de la gare de Besançon-Mouillère. Pour votre confort, l'appartement possède une entrée privée. Il propose une réception ouverte 24h/24, un service de navette aéroport, un ascenseur et une connexion Wi-Fi gratuite.

Tous les logements comprennent une armoire, une télévision à écran plat, une salle de bains privative, du linge de lit et des serviettes. Un micro-ondes, un réfrigérateur, des ustensiles de cuisine, une machine à café et une bouilloire sont également fournis. Les logements sont équipés du chauffage.

Vous pourrez pratiquer diverses activités à Besançon et dans ses environs, telles que le vélo et la tournée des bars.

Vous séjournerez à proximité de la cathédrale Saint-Jean de Besançon, du musée du Temps de Besançon et du musée des Beaux-Arts et d'Archéologie de Besançon. L'aéroport de Dole-Jura, le plus proche, est implanté à 62 km.",47.2460398,6.0231621,13,47.238,6.0244,23.57000000000005,0.0,0.0,0.0,0.0,0.0
174,Besançon,L'adresse à Besançon,https://www.booking.com/hotel/fr/l-39-adresse-a-besancon.fr.html?aid=304142&label=gen173nr-1FCAQoggJCD3NlYXJjaF9iZXNhbmNvbkgNWARocYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gCjazVtwbAAgHSAiRiNDg1MDhkNC0yOTAyLTRiNDEtOTIwNS0xMzM0MzViNTkyY2TYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=4e6f5906a53101f2&srepoch=1727354382&from_sustainable_property_sr=1&from=searchresults,"9,6","47.24736834,6.03148374","Situé à Besançon, dans un bâtiment historique, à moins de 1 km de la gare de Besançon Viotte, l'appartement L'adresse à Besançon est doté d'un jardin et d'un barbecue. Vous bénéficierez gratuitement d'un parking privé et d'une connexion Wi-Fi. L'établissement possède une aire de jeux pour enfants et du mobilier de jardin.

Offrant une vue sur le jardin, cet appartement comprend une terrasse, une chambre, un salon, une télévision à écran plat, une cuisine équipée avec un lave-vaisselle et un four ainsi qu'une salle de bains pourvue d'une douche à l'italienne. Une entrée privée vous mènera à l'appartement, où vous pourrez déguster des fruits, des chocolats ou des biscuits. Cet appartement est non-fumeurs et hypoallergénique.

Pour plus de commodité, l'appartement propose des paniers-repas si vous souhaitez organiser des excursions et d'autres excursions hors de l'établissement.

L'appartement dispose d'une aire de pique-nique où vous pourrez passer une journée en plein air.

Vous séjournerez à proximité de la gare, de la cathédrale Saint-Jean et du musée du Temps de Besançon. L'aéroport de Dole-Jura, le plus proche, est implanté à 63 km.",47.24736834,6.03148374,13,47.238,6.0244,23.57000000000005,0.0,0.0,0.0,0.0,0.0
175,Besançon,Nouveau - Harmonie - Home-One,https://www.booking.com/hotel/fr/nouveau-harmonie-home-one.fr.html?aid=304142&label=gen173nr-1FCAQoggJCD3NlYXJjaF9iZXNhbmNvbkgNWARocYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gCjazVtwbAAgHSAiRiNDg1MDhkNC0yOTAyLTRiNDEtOTIwNS0xMzM0MzViNTkyY2TYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=4e6f5906a53101f2&srepoch=1727354382&from=searchresults,"8,8","47.24595380,6.02309120","Le Nouveau - Harmonie - Home-One est situé à Besançon, à 1,2 km de la gare de Besançon-Mouillère, à 4,9 km de Micropolis et à 11 km de la gare TGV de Besançon Franche-Comté. Vous séjournerez à 4,5 km de l'université Besançon Vesoul. Une connexion Wi-Fi est disponible gratuitement dans l'ensemble de l'établissement. La gare de Besançon Viotte se trouve à 200 mètres.

Cet appartement comprend une chambre ainsi qu'une cuisine entièrement équipée avec un lave-vaisselle, un four et une machine à café. Cet établissement est non-fumeurs.

Vous trouverez des restaurants à proximité du Nouveau - Harmonie - Home-One.

Vous séjournerez à proximité de la cathédrale Saint-Jean de Besançon, du musée du Temps de Besançon et du musée des Beaux-Arts et d'Archéologie de Besançon. L'aéroport de Dole-Jura, le plus proche, est implanté à 62 km.",47.2459538,6.0230912,13,47.238,6.0244,23.57000000000005,0.0,0.0,0.0,0.0,0.0
176,Besançon,Le cocon,https://www.booking.com/hotel/fr/le-cocon-besancon1.fr.html?aid=304142&label=gen173nr-1FCAQoggJCD3NlYXJjaF9iZXNhbmNvbkgNWARocYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gCjazVtwbAAgHSAiRiNDg1MDhkNC0yOTAyLTRiNDEtOTIwNS0xMzM0MzViNTkyY2TYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=4e6f5906a53101f2&srepoch=1727354382&from=searchresults,"7,4","47.23414450,6.02726940","Situé dans le centre de Besançon, à seulement 1,4 km de la gare de Besançon-Mouillère et à 1,9 km de la gare de Besançon-Viotte, l'établissement Le cocon propose un hébergement avec vue sur la cour intérieure et connexion Wi-Fi gratuite. Cet appartement se trouve à 14 km de la gare TGV de Besançon Franche-Comté et à 6,3 km de l'université de Besançon Vesoul. Cet établissement non-fumeurs se trouve à 5,3 km de Micropolis.

Cet appartement comprend une chambre, une cuisine entièrement équipée et une salle de bains. Les serviettes et le linge de lit sont fournis.

Une supérette est disponible sur place.

Vous séjournerez à proximité de la cathédrale Saint-Jean de Besançon, du musée du Temps de Besançon et du musée des Beaux-Arts et d'Archéologie de Besançon. L'aéroport de Dole-Jura, le plus proche, est implanté à 64 km.",47.2341445,6.0272694,13,47.238,6.0244,23.57000000000005,0.0,0.0,0.0,0.0,0.0
177,Besançon,Le New York Bisontin 2,https://www.booking.com/hotel/fr/le-new-york-bisontin-2.fr.html?aid=304142&label=gen173nr-1FCAQoggJCD3NlYXJjaF9iZXNhbmNvbkgNWARocYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gCjazVtwbAAgHSAiRiNDg1MDhkNC0yOTAyLTRiNDEtOTIwNS0xMzM0MzViNTkyY2TYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=4e6f5906a53101f2&srepoch=1727354382&from_sustainable_property_sr=1&from=searchresults,"9,2","47.25797404,6.01972940","Situé à Besançon, à seulement 1,9 km de la gare de Besançon-Viotte, l'établissement Le New York Bisontin 2 propose un hébergement avec vue sur le jardin, une connexion Wi-Fi et un parking privé gratuits. Il se trouve à environ 6,6 km de Micropolis, à 11 km de la gare TGV de Besançon Franche-Comté et à 4,5 km de la cathédrale Saint-Jean de Besançon. Cet établissement non-fumeurs se trouve à 3,9 km de la gare de Besançon-Mouillère.

Cet appartement comprend une chambre, une télévision à écran plat, un lave-linge et une salle de bains pourvue d'une douche. Sa cuisine entièrement équipée comporte un lave-vaisselle et un four.

Vous séjournerez à 4,6 km du musée du temps de Besançon et à 4,8 km du musée des beaux-arts et d'archéologie de Besançon. L'aéroport de Dole-Jura, le plus proche, est implanté à 62 km.",47.25797404,6.0197294,13,47.238,6.0244,23.57000000000005,0.0,0.0,0.0,0.0,0.0
178,Besançon,Studio 202 au 15 rue Battant à Besançon,https://www.booking.com/hotel/fr/studio-202-au-15-rue-battant-a-besancon.fr.html?aid=304142&label=gen173nr-1FCAQoggJCD3NlYXJjaF9iZXNhbmNvbkgNWARocYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gCjazVtwbAAgHSAiRiNDg1MDhkNC0yOTAyLTRiNDEtOTIwNS0xMzM0MzViNTkyY2TYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=4e6f5906a53101f2&srepoch=1727354382&from=searchresults,"8,3","47.24072192,6.02016555","Le Studio 202 au 15 rue Battant à Besançon est situé à Besançon, à 1,3 km de la gare de Besançon-Mouillère, à 4,2 km du Micropolis et à 12 km de la gare TGV de Franche-Comté. Vous séjournerez à 4,3 km de l'université Besançon-Vesoul. Une connexion Wi-Fi est disponible gratuitement dans l'ensemble de l'établissement. La gare de Besançon Viotte se trouve à 800 mètres.

Cet appartement comprend une chambre, une télévision à écran plat avec des services de streaming, une cuisine entièrement équipée avec un micro-ondes et un grille-pain ainsi qu'une salle de bains pourvue d'une douche. Les serviettes et le linge de lit sont fournis. Cet établissement est non-fumeurs.

Le Studio 202 au 15 rue Battant à Besançon se trouve à proximité de sites d'intérêt tels que le musée du Temps de Besançon, le musée des Beaux-Arts et d'Archéologie de Besançon et la cathédrale Saint-Jean de Besançon. L'aéroport de Dole-Jura, le plus proche, est implanté à 63 km.",47.24072192,6.02016555,13,47.238,6.0244,23.57000000000005,0.0,0.0,0.0,0.0,0.0
179,Besançon,Chambre d'Hôtes La Villa Molina,https://www.booking.com/hotel/fr/la-villa-molina.fr.html?aid=304142&label=gen173nr-1FCAQoggJCD3NlYXJjaF9iZXNhbmNvbkgNWARocYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gCjazVtwbAAgHSAiRiNDg1MDhkNC0yOTAyLTRiNDEtOTIwNS0xMzM0MzViNTkyY2TYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=4e6f5906a53101f2&srepoch=1727354382&from=searchresults,"9,3","47.25044475,6.02088064","Installée dans un jardin arboré doté d'une terrasse ombragée, la Chambre d'Hôtes La Villa Molina est une villa française située à 5 minutes à pied de la gare de Viotte. Elle propose un petit-déjeuner continental quotidien, ainsi qu'une chambre offrant une vue sur le jardin.

Décorée dans un style moderne, la chambre est pourvue d'un mobilier ancien, d'une télévision à écran LCD avec un lecteur DVD et d'un choix de films. En outre, une connexion Wi-Fi est disponible gratuitement.

L'établissement vous accueille à seulement 3 minutes à pied du tramway qui permet de rejoindre facilement le centre-ville de Besançon et le parc des expositions Micropolis. Vous séjournerez aussi à 1,6 km du Musée des beaux-arts de Besançon, tandis que le centre historique est accessible en seulement 15 minutes de marche. Vous profiterez en outre d'un parking privé gratuit sur place.",47.25044475,6.02088064,13,47.238,6.0244,23.57000000000005,0.0,0.0,0.0,0.0,0.0
180,Besançon,Charmant cocon centre historique,https://www.booking.com/hotel/fr/charmant-cocon-centre-historique.fr.html?aid=304142&label=gen173nr-1FCAQoggJCD3NlYXJjaF9iZXNhbmNvbkgNWARocYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gCjazVtwbAAgHSAiRiNDg1MDhkNC0yOTAyLTRiNDEtOTIwNS0xMzM0MzViNTkyY2TYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=4e6f5906a53101f2&srepoch=1727354382&from=searchresults,"9,2","47.23452730,6.02745170","Situé à Besançon, à 1,9 km de la gare de Besançon Viotte et à 5,2 km de Micropolis, le Charmant cocon centre historique propose des hébergements avec une connexion Wi-Fi gratuite et une télévision à écran plat. Cet appartement se trouve à 14 km de la gare TGV de Besançon Franche-Comté et à 6 km de l'université de Besançon Vesoul. L'établissement se trouve à 100 mètres du centre-ville et à 1,2 km de la gare de Besançon-Mouillère.

Cet appartement comprend une chambre, une kitchenette entièrement équipée et une salle de bains. Les serviettes et le linge de lit sont fournis. Cet établissement est non-fumeurs.

Vous séjournerez à proximité de la cathédrale Saint-Jean de Besançon, du musée du Temps de Besançon et du musée des Beaux-Arts et d'Archéologie de Besançon. L'aéroport le plus proche, celui de Dole-Jura, est situé à 64 km.",47.2345273,6.0274517,13,47.238,6.0244,23.57000000000005,0.0,0.0,0.0,0.0,0.0
181,Besançon,- N26- Studio calme et lumineux cœur de ville,https://www.booking.com/hotel/fr/charmant-studio-coeur-de-ville-besancon.fr.html?aid=304142&label=gen173nr-1FCAQoggJCD3NlYXJjaF9iZXNhbmNvbkgNWARocYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gCjazVtwbAAgHSAiRiNDg1MDhkNC0yOTAyLTRiNDEtOTIwNS0xMzM0MzViNTkyY2TYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=4e6f5906a53101f2&srepoch=1727354382&from=searchresults,"8,7","47.23517188,6.02449345","- N26- Le Studio calme et lumineux cœur de ville est situé dans le centre de Besançon, à proximité de la gare de Besançon-Mouillère, de la gare de Besançon Viotte et du musée du Temps de Besançon. Vous séjournerez à 4,6 km de Micropolis, à 13 km de la gare TGV de Besançon Franche-Comté et à 600 mètres de la cathédrale Saint-Jean de Besançon. Il propose une réception ouverte 24h/24 et une connexion Wi-Fi gratuite dans l'ensemble de ses locaux.

Cet appartement d'une chambre comprend un salon avec une télévision à écran plat, une cuisine entièrement équipée avec un réfrigérateur et des plaques de cuisson ainsi qu'une salle de bains pourvue de chaussons. Les serviettes et le linge de lit sont fournis. Cet appartement est non-fumeurs et hypoallergénique.

Vous séjournerez à 700 mètres du musée des beaux-arts et d'archéologie de Besançon et à 5,3 km de l'université de Besançon-Vesoul. L'aéroport le plus proche est celui L'aéroport de Dole-Jura, à 60 km du - N26- Studio calme et lumineux cœur de ville.",47.23517188,6.02449345,13,47.238,6.0244,23.57000000000005,0.0,0.0,0.0,0.0,0.0
182,Besançon,Le New York Bisontin,https://www.booking.com/hotel/fr/le-new-york-bisontin.fr.html?aid=304142&label=gen173nr-1FCAQoggJCD3NlYXJjaF9iZXNhbmNvbkgNWARocYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gCjazVtwbAAgHSAiRiNDg1MDhkNC0yOTAyLTRiNDEtOTIwNS0xMzM0MzViNTkyY2TYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=4e6f5906a53101f2&srepoch=1727354382&from=searchresults,"9,4","47.24818544,6.01924119","Situé à Besançon, à seulement 500 mètres de la gare de Besançon-Viotte, l'établissement Le New York Bisontin propose des hébergements offrant une vue calme sur la rue. Vous bénéficierez gratuitement d'une connexion Wi-Fi et d'un parking privé. Vous séjournerez à 4,9 km de Micropolis, à 11 km de la gare TGV de Besançon Franche-Comté et à 2,8 km de la cathédrale Saint-Jean de Besançon. Insonorisé, il se trouve à 1,8 km de la gare de Besançon-Mouillère.

Cet appartement comprend une chambre, une télévision par satellite à écran plat, un lave-linge et une salle de bains pourvue d'une douche. Sa cuisine entièrement équipée comporte un lave-vaisselle et un micro-ondes. Les serviettes et le linge de lit sont fournis. Cet appartement est non-fumeurs et hypoallergénique.

Un service de location de voitures est assuré sur place.

Le New York Bisontin se trouve à 1,8 km du musée du temps de Besançon et à 1,5 km du musée des beaux-arts et d'archéologie de Besançon. L'aéroport de Dole-Jura, le plus proche, est implanté à 62 km.",47.24818544,6.01924119,13,47.238,6.0244,23.57000000000005,0.0,0.0,0.0,0.0,0.0
183,Annecy,Séjours & Affaires Annecy Le Pont Neuf,https://www.booking.com/hotel/fr/sejours-affaires-annecy-le-pont-neuf.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9hbm5lY3lIDVgEaHGIAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4Ao2s1bcGwAIB0gIkZGIyNGQ3MjUtMThkNi00ZTMyLWJiMjgtMGZhOWU4MWVkYThk2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=e86a59067ee601d5&srepoch=1727354382&from=searchresults,"7,6","45.89719347,6.11080974","L'établissement Séjours & Affaires Annecy Le Pont Neuf se situe à 3 km du lac d'Annecy et à 1 km du centre-ville historique. Il se trouve à 45 minutes de route des domaines skiables de La Clusaz et du Grand Bornand.

Les appartements, confortables et pourvus d'une connexion Wi-Fi gratuite et d'équipements modernes, offrent un cadre idéal pour les séjours de courte ou de longue durée. Le petit-déjeuner buffet est servi du lundi au vendredi, moyennant un supplément.

Le Séjours & Affaires Annecy Le Pont Neuf se trouve à Cran-Gevrier, à proximité de commerces, restaurants et transports en commun.

La gare d'Annecy se trouve à 15 minutes à pied. Un parking est proposé moyennant un supplément. Le domaine skiable du Semnoz se situe à 30 minutes de route.",45.89719347,6.11080974,15,45.8992,6.1289,22.980000000000015,0.0,0.0,0.0,0.0,0.0
184,Besançon,ibis Styles Besançon,https://www.booking.com/hotel/fr/besancon.fr.html?aid=304142&label=gen173nr-1FCAQoggJCD3NlYXJjaF9iZXNhbmNvbkgNWARocYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gCjazVtwbAAgHSAiRiNDg1MDhkNC0yOTAyLTRiNDEtOTIwNS0xMzM0MzViNTkyY2TYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=4e6f5906a53101f2&srepoch=1727354382&from_sustainable_property_sr=1&from=searchresults,"7,9","47.25425346,6.02163970","Idéalement situé dans un parc, l'hôtel ibis Styles Besançon se trouve à 15 minutes à pied de la gare TGV et du centre de Besançon. Il met à votre disposition une piscine extérieure dotée d'une terrasse bien exposée ainsi qu'une connexion Wi-Fi gratuite.

Ses chambres climatisées et spacieuses affichent une décoration de style contemporain. Elles comprennent également une télévision à écran LCD et une connexion Wi-Fi gratuite.

L'établissement vous proposera chaque matin un petit-déjeuner buffet. Vous pourrez siroter un verre au bar de l'hôtel ou dîner dans son restaurant. Une aire de jeux pour enfants et des salles de réunion sont également disponibles sur place.

L'hôtel met à votre disposition un parking privé gratuit ainsi qu'une réception ouverte 24h/24. Il se situe à 10 minutes en voiture du parc des expositions Micropolis et à seulement 3,7 km de la citadelle de Besançonet, site classé au patrimoine mondial de l'UNESCO.",47.25425346,6.0216397,13,47.238,6.0244,23.57000000000005,0.0,0.0,0.0,0.0,0.0
185,Annecy,Hôtel Les Muses,https://www.booking.com/hotel/fr/marina-bay-hotels.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9hbm5lY3lIDVgEaHGIAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4Ao2s1bcGwAIB0gIkZGIyNGQ3MjUtMThkNi00ZTMyLWJiMjgtMGZhOWU4MWVkYThk2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=e86a59067ee601d5&srepoch=1727354382&from=searchresults,"7,7","45.90611920,6.15546584","Situé à Annecy-le-Vieux, dans les Alpes françaises, l’Hôtel Les Muses est composé de 2 bâtiments avec des chambres donnant sur le lac d’Annecy ou le mont Veyrier.

Chacune des chambres de l’Hôtel Les Muses dispose d’une connexion Wi-Fi gratuite, d’une télévision par câble à écran plat et d’une salle de bains privative. Certaines sont dotées d’une terrasse et de la climatisation.

Le petit-déjeuner quotidien est servi sous forme de buffet. Dans les environs, vous pourrez pratiquer des activités comme la randonnée et le ski nautique. Le lac d’Annecy se trouve à 50 mètres, tandis que sa plage est à 250 mètres.

Le stationnement privé sur place est gratuit. Le personnel multilingue de l’Hôtel Les Muses pourra vous renseigner sur les lieux d’intérêt de la région.",45.9061192,6.15546584,15,45.8992,6.1289,22.980000000000015,0.0,0.0,0.0,0.0,0.0
